"sentence_id","condition","all_exposures","first_three_exposures","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm"
2,"WH",0.525644171779141,0.474358974358974,8.52815577983856,7.1447554419298,11.8709792772413,9.50786735958557,1.79930233588873,0,0,0,0,0,0,0,0,0
3,"SUBJ",0.441975683890578,0.363690476190476,7.65132730007172,7.02728604731297,7.89846169195861,7.46287386963579,1.19821568274966,0,0,0,0,0,0,0,0,0
4,"POLAR",0.941880341880342,0.937687861271676,7.18485305859492,9.78428745810716,8.89194040681317,9.33811393246016,2.41091026924777,0,0,0,0,0,0,0,0,0
6,"WH",0.479454022988506,0.431153846153846,8.7672830581665,7.14215731117203,11.7829760682021,9.46256668968706,2.19116107982478,0,0,0,0,0,0,0,0,0
7,"SUBJ",0.415727848101266,0.344425287356322,8.074327592055,7.01318748281042,7.33539092635877,7.1742892045846,1.3879533463586,0,0,0,0,0,0,0,0,0
8,"POLAR",0.935068493150685,0.924888888888889,6.70797724448718,9.72859814220493,8.16866945785771,8.94863380003132,3.18929599154066,0,0,0,0,0,0,0,0,0
10,"WH",0.536604361370717,0.467546012269939,9.45497314929962,7.24573180137849,11.8615983910049,9.55366509619169,2.33101033443258,0,0,0,0,0,0,0,0,0
11,"SUBJ",0.513146417445483,0.445090909090909,8.72307184835275,7.12813405671658,10.8849637565262,9.00654890662138,1.2111244276157,0,0,0,0,0,0,0,0,0
12,"POLAR",0.936342857142857,0.928152173913043,7.21239694754283,10.0319765720649,7.95179999418808,8.99188828312649,3.15913034630195,0,0,0,0,0,0,0,0,0
14,"WH",0.505701492537313,0.428860759493671,8.50403089956804,7.18834846243922,9.3732535436469,8.28080100304306,2.04561801456435,0,0,0,0,0,0,0,0,0
15,"SUBJ",0.279466292134831,0.2405,6.8766304731369,7.08450123195397,8.73160563887635,7.90805343541516,2.09722394161872,0,0,0,0,0,0,0,0,0
16,"POLAR",0.898633879781421,0.892903225806452,7.23587431226458,9.91743306136121,9.11203435770317,9.51473370953219,2.76744400478988,0,0,0,0,0,0,0,0,0
18,"WH",0.476134969325153,0.45625730994152,8.15188260511919,7.01756742415449,10.0206768846834,8.51912215441897,2.55277286778992,0,0,0,0,0,0,0,0,0
19,"SUBJ",0.429265536723164,0.383068181818182,7.06578670931049,6.96998344846001,6.35317468915874,6.66157906880937,2.33307433739552,0,0,0,0,0,0,0,0,0
20,"POLAR",0.931,0.916818181818182,6.81727198671017,9.51390232275063,7.99261812215969,8.75326022245516,3.33904492552869,0,0,0,0,0,0,0,0,0
22,"WH",0.522679738562091,0.481158536585366,8.80332503318787,7.19439954368652,9.54203175541504,8.36821564955078,1.83319570176475,0,0,0,0,0,0,0,0,0
24,"POLAR",0.930903790087464,0.913081081081081,6.76546471459525,9.8425517282624,7.49661381383686,8.66958277104963,3.83181974015877,0,0,0,0,0,0,0,0,0
26,"WH",0.517729885057471,0.472321428571429,8.70208126848394,7.72789747229141,9.63836829297636,8.68313288263389,1.81651923750487,0,0,0,0,0,0,0,0,0
27,"SUBJ",0.334603658536585,0.26,6.63406962156296,7.605519927421,7.97325087349678,7.78938540045889,2.89519838772135,0,0,0,0,0,0,0,0,0
28,"POLAR",0.919673913043478,0.908780487804878,6.75933225552241,9.82452603729958,8.25784838660804,9.04118721195381,2.53856681723591,0,0,0,0,0,0,0,0,0
30,"WH",0.473863636363636,0.404513888888889,9.82110777199268,7.40317116349376,11.7618377473004,9.58250445539708,1.8530673555143,0,0,0,0,0,0,0,0,0
31,"SUBJ",0.414023668639053,0.353465909090909,8.08850067574531,7.27500703982331,8.30537710784929,7.7901920738363,2.52985643358517,0,0,0,0,0,0,0,0,0
32,"POLAR",0.919831460674157,0.927673267326733,8.50528794513749,10.4361991363042,9.33269985768606,9.88444949699513,3.23891118882283,0,0,0,0,0,0,0,0,0
34,"WH",0.572877492877493,0.521857923497268,7.83603578805923,7.75082015540061,8.56478868366927,8.15780441953494,2.6284503182566,0,0,0,0,0,0,0,0,0
35,"SUBJ",0.454184615384615,0.404430379746835,7.859244456658,7.62667303027762,8.21123676380868,7.91895489704315,1.41840455760526,0,0,0,0,0,0,0,0,0
36,"POLAR",0.904438502673797,0.891428571428571,5.81615330892451,9.83389329404818,5.7548775718366,7.79438543294239,3.37359674811923,0,0,0,0,0,0,0,0,0
38,"WH",0.485109034267913,0.453620689655172,7.20831642832075,7.15904678115598,10.1931005465576,8.67607366385681,2.8743448544678,0,0,0,0,0,0,0,0,0
