"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized"
2,7.7471755584081015,12.922267738465353,8.345993684245595,10.634130711355473,1.336872005505705
3,9.538159242043129,13.096182309467729,9.10038253826107,11.098282423864399,1.5617977932304918
4,9.02853569814137,12.92268146803016,10.038596835349159,11.480639151689655,1.497188782270755
5,9.480518221855164,13.09509860643858,10.876771972530014,11.985935289484292,1.5690532857825643
6,8.510794425010682,12.796875752982166,9.256338487058184,11.026607120020175,1.551720024619166
7,10.417830137106089,13.233684629476446,10.66907735328379,11.951380991380116,1.8165386081983834
8,9.280464368207115,12.796790559550848,11.719844937636008,12.258317748593425,1.7507473620131304
9,9.94551123891558,13.233878033291695,9.449885039737122,11.341881536514407,1.7213887312051634
10,8.4127048989137,14.672762114726174,8.67606427173165,11.674413193228911,1.3459533544412896
11,10.091880596601046,14.815419165247672,9.78421366871683,12.299816416982251,1.5597778424761466
12,9.548650556377002,14.672789671597936,10.224083377009348,12.448436524303641,1.475740930281704
13,9.614591104643685,14.815389853182245,10.015241123513265,12.41531548834775,1.5233340000010043
14,7.48333101272583,13.488670325665261,7.3175655744560455,10.403117950060654,1.3757003486207102
15,9.433179947046133,13.540984593128593,9.174679996240267,11.357832294684428,1.8443534229558458
16,8.600266201155526,13.488766459629751,9.744418767566028,11.616592613597888,1.5471836467651445
17,8.948749933923994,13.540260339165291,9.433298590066176,11.486779464615733,1.7685767067784892
18,7.52160198444811,14.548073264752377,7.725529649561295,11.136801457156835,1.2497433040112176
19,9.27071034627107,14.5098908078946,9.114582765564199,11.812236786729398,1.6385586771757812
20,8.585160278365947,14.54826427115821,9.887286633201995,12.2177754521801,1.4317703252313332
21,8.626405602637012,14.509377305146058,8.01161559714613,11.260496451146095,1.5457673779150578
22,8.47873106598854,12.903793942148614,8.326425413931004,10.615109678039806,1.4243175090786007
23,10.808656831582388,13.083090011179936,14.152340226115427,13.61771511864768,1.7887286899580885
24,9.838757308629843,12.903572949595462,14.323285342674211,13.613429146134836,1.625244975336179
25,9.673774810937735,13.0836786849416,9.34291562302374,11.213297153982674,1.613074483879056
26,9.201349035898845,14.035282251304052,10.193575187775362,12.11442871953971,1.617237645468438
27,10.705051312079796,13.882881809022983,12.490486129911911,13.186683969467447,2.088687180072499
28,10.175166385514396,14.03529057381477,12.28253861069059,13.15891459225268,1.8296336670873843
29,10.113386528832573,13.883065983724075,11.078410993118851,12.480738488421458,1.9362383166126498
30,10.181869784990946,15.783144150661922,9.91626141316289,12.84970278191241,1.7013012964708336
31,12.092654611055668,15.863022601491862,10.312596742121142,13.087809671806502,2.1922954895622535
32,11.530110699789864,15.783309386463914,11.51288374958029,13.6480965680221,1.9792786293278846
33,11.437081141131264,15.862860851454604,10.672737783987559,13.267799317721082,2.037004055607846
34,8.432794745763143,14.705917263980552,9.251439923072052,11.978678593526299,1.590975087927334
35,9.967123215015118,14.941180696926688,10.295979866231956,12.618580281579325,1.941796768664763
36,9.388861741338458,14.705903847746175,11.84844528904327,13.27717456839472,1.8266124531909562
37,9.649061952318464,14.941131089956789,10.796194188288553,12.868662639122673,1.7975786897607864
38,7.946644481023153,14.697583706426736,8.1257966982998,11.411690202363268,1.2697013493264835
39,9.783355217713575,14.797991077875423,9.663265675368073,12.230628376621747,1.5251042761459792
40,9.28734963280814,14.697577904181543,11.048829520073932,12.873203712127737,1.4273938984611445
41,9.294091582298279,14.7979760099954,9.316224041994849,12.057100025995124,1.48633283520804
42,8.432535365223885,14.0038034146205,9.081412227158062,11.54260782088928,1.4535913438578871
43,10.175249996093603,14.157187899651678,8.950208220733908,11.553698060192792,1.7264251336874747
44,9.687490534569536,14.004018970694693,10.028071427337872,12.016045199016284,1.616314795265646
45,9.657653176358767,14.156707787390193,9.620108071091188,11.88840792924069,1.6567631321598861
46,7.817804352442423,13.684350785248775,7.658660662524247,10.671505723886513,1.4714584171947547
47,9.169237026801476,13.983869424371994,8.98807625656756,11.48597284046978,1.6718595581120217
48,8.88022233758654,13.68457867497166,10.362132472589419,12.02335557378054,1.608260952097209
49,8.651701075690132,13.983154673376516,8.071165892072248,11.027160282724385,1.6630612877509374
50,8.433459774653118,12.657573676288102,10.378914447220343,11.518244061754222,1.5262678205708338
51,9.503880519133348,12.853583077396728,9.286221687237104,11.069902382316913,1.761008610257284
52,9.227470517158508,12.657764550790292,9.79890238944806,11.228333470119177,1.7299258712051024
53,9.169156449181694,12.853104360771239,11.719123671942024,12.286114016356633,1.6417876028775726
54,8.835965614393354,12.577239152500834,9.11876242661756,10.848000789559196,1.8601651552727003
55,10.081947110020197,13.060127191919355,10.639338177206868,11.849732684563115,2.057491187957193
56,9.485701471533892,12.577013080838626,11.346581237956888,11.961797159397756,2.046368556522527
57,9.858412766296949,13.06070065674504,9.781712523251553,11.421206589998294,1.9291406860997735
58,7.782926193873087,11.572167382377057,9.080089864681137,10.3261286235291,1.5204445406178502
59,8.87807614986713,11.812646117626377,9.226388461233652,10.519517289430013,1.7711815152725818
60,8.429977876799446,11.5723946012396,10.629592491571806,11.100993546405704,1.6116972642147591
61,8.24019352027348,11.812019690603394,8.930571816213785,10.371295753408592,1.6749411445344595
62,8.222523166583134,13.143846313402518,7.1211780390133175,10.132512176207918,1.864502834780036
63,9.636001240123402,13.552154498152923,8.63517881700535,11.093666657579139,1.9576206748196718
64,9.648147503534952,13.142881129304008,11.944506542955668,12.543693836129837,2.224159735566919
65,9.626899242401123,13.555819507733013,7.479808110365206,10.51781380904911,1.9647107830492325
